Churn,customerID,Contract,OnlineBackup,MonthlyCharges,InternetService,StreamingTV,DeviceProtection,MultipleLines,TotalCharges,Dependents,gender,PaperlessBilling,PhoneService,TechSupport,Partner,tenure,PaymentMethod,SeniorCitizen,StreamingMovies,OnlineSecurity,SeniorCitizenLabel,PartnerLabel,DependentsLabel,PhoneServiceLabel,PaperlessLabel,ServiceFamily,PaymentFamily,support_depth,stream_depth,service_count,tenure_band,monthly_charge_band,bill_per_month,bill_pressure,household_score,profile_code,row_variant,dup_sig,col_order_key
0,3274-NSDWE,Two year,No internet service,19.43,No,No internet service,No internet service,No,1479.67,No,Female,No,Yes,No internet service,No,69,Credit card (automatic),0,No internet service,No internet service,non_senior,single,none,active_line,paper,No_Two year,Credit card (automatic)_No,0.0,0,0,very_long,low,21.2,0.28,0,very_long_Two year_Credit card (automatic),base,SDWE_base,6226
1,9524-EGPJC,Month-to-month,No,90.1,Fiber optic,No,No,Yes,1612.75,No,Female,Yes,Yes,Yes,No,18,Electronic check,0,Yes,No,non_senior,single,none,active_line,paperless,Fiber optic_Month-to-month,Electronic check_Yes,1.0,1,4,mid,very_high,89.6,4.74,0,mid_Month-to-month_Electronic check,base,GPJC_base,2975
1,0529-ONKER,Month-to-month,No,75.65,Fiber optic,No,No,Yes,1146.65,No,Male,No,Yes,No,No,15,Electronic check,1,No,No,senior,single,none,active_line,paper,Fiber optic_Month-to-month,Electronic check_No,0.0,0,2,mid,high,76.44,4.73,0,mid_Month-to-month_Electronic check,base,NKER_base,4464
0,5868-YTYKS,Month-to-month,No internet service,20.25,No,No internet service,No internet service,No,20.25,Yes,Male,Yes,Yes,No internet service,No,1,Mailed check,0,No internet service,No internet service,non_senior,single,dependents,active_line,paperless,No_Month-to-month,Mailed check_Yes,0.0,0,0,very_short,lower_mid,20.25,10.12,1,very_short_Month-to-month_Mailed check,base,TYKS_base,3839
0,7301-ABVAD,Two year,Yes,86.6,DSL,Yes,Yes,Yes,6350.5,No,Female,No,Yes,Yes,No,72,Bank transfer (automatic),0,Yes,No,non_senior,single,none,active_line,paper,DSL_Two year,Bank transfer (automatic)_No,3.0,2,7,very_long,very_high,88.2,1.19,0,very_long_Two year_Bank transfer (automatic),base,BVAD_base,3497
0,5846-NEQVZ,Two year,No,70.85,DSL,No,Yes,No,4973.4,Yes,Male,Yes,Yes,Yes,Yes,71,Credit card (automatic),0,Yes,Yes,non_senior,partnered,dependents,active_line,paperless,DSL_Two year,Credit card (automatic)_Yes,3.0,1,5,very_long,high,70.05,0.98,2,very_long_Two year_Credit card (automatic),base,EQVZ_base,7588
0,4462-CYWMH,Month-to-month,Yes,89.8,Fiber optic,No,No,Yes,5629.55,No,Male,Yes,Yes,No,Yes,62,Bank transfer (automatic),1,Yes,No,senior,partnered,none,active_line,paperless,Fiber optic_Month-to-month,Bank transfer (automatic)_Yes,1.0,1,4,very_long,very_high,90.8,1.43,1,very_long_Month-to-month_Bank transfer (automatic),base,YWMH_base,2012
0,4328-VUFWD,One year,No,59.3,DSL,No,No,No,2209.15,No,Female,No,Yes,Yes,No,39,Electronic check,0,Yes,No,non_senior,single,none,active_line,paper,DSL_One year,Electronic check_No,1.0,1,3,long,high,56.64,1.48,0,long_One year_Electronic check,base,UFWD_base,3228
0,6691-CCIHA,Two year,Yes,84.95,DSL,Yes,No,Yes,5150.55,No,Female,Yes,Yes,Yes,Yes,62,Electronic check,0,Yes,Yes,non_senior,partnered,none,active_line,paperless,DSL_Two year,Electronic check_Yes,3.0,2,7,very_long,very_high,83.07,1.35,1,very_long_Two year_Electronic check,base,CIHA_base,32
0,1751-NCDLI,Month-to-month,No,102.1,Fiber optic,Yes,Yes,Yes,4563.25,No,Male,Yes,Yes,No,Yes,48,Electronic check,1,Yes,No,senior,partnered,none,active_line,paperless,Fiber optic_Month-to-month,Electronic check_Yes,1.0,2,5,long,very_high,99.24,2.1,1,long_Month-to-month_Electronic check,shadow,CDLI_shadow,5324
0,3563-SVYLG,Two year,Yes,60.59,DSL,No,Yes,No,4665.26,Yes,Male,No,Yes,Yes,Yes,67,Credit card (automatic),0,No,Yes,non_senior,partnered,dependents,active_line,paper,DSL_Two year,Credit card (automatic)_No,4.0,0,5,very_long,high,64.35,0.91,2,very_long_Two year_Credit card (automatic),base,VYLG_base,7071
0,6383-ZTSIW,One year,Yes,99.1,Fiber optic,Yes,No,No,3877.95,No,Female,No,Yes,No,Yes,39,Mailed check,1,Yes,Yes,senior,partnered,none,active_line,paper,Fiber optic_One year,Mailed check_No,2.0,2,5,long,very_high,99.43,2.48,1,long_One year_Mailed check,base,TSIW_base,6981
0,0244-LGNFY,Two year,Yes,101.42,DSL,Yes,Yes,Yes,5686.64,Yes,Female,No,Yes,Yes,Yes,72,Bank transfer (automatic),1,Yes,Yes,non_senior,partnered,dependents,active_line,paper,DSL_Two year,Bank transfer (automatic)_No,4.0,2,8,very_long,very_high,93.51,1.27,2,very_long_Two year_Bank transfer (automatic),base,GNFY_base,5004
1,4541-RMRLG,Month-to-month,No internet service,19.25,No,No internet service,No internet service,No,112.3,No,Male,No,Yes,No internet service,No,7,Electronic check,0,No internet service,No internet service,non_senior,single,none,active_line,paper,No_Month-to-month,Electronic check_No,0.0,0,0,short,low,16.04,2.41,0,short_Month-to-month_Electronic check,base,MRLG_base,1350
1,3902-FOIGH,Month-to-month,Yes,101.35,Fiber optic,Yes,No,Yes,1218.55,No,Male,Yes,Yes,No,Yes,12,Electronic check,1,Yes,No,senior,partnered,none,active_line,paperless,Fiber optic_Month-to-month,Electronic check_Yes,1.0,2,5,mid,very_high,101.55,7.8,1,mid_Month-to-month_Electronic check,base,OIGH_base,502
0,1371-WEPDS,One year,No,55.8,DSL,No,No,No,2283.3,No,Male,No,Yes,No,Yes,40,Electronic check,1,Yes,No,senior,partnered,none,active_line,paper,DSL_One year,Electronic check_No,0.0,1,2,long,high,57.08,1.36,1,long_One year_Electronic check,base,EPDS_base,4045
0,0412-UCCNP,Two year,No,59.2,DSL,No,Yes,No,3175.85,No,Male,Yes,Yes,Yes,No,55,Electronic check,0,No,Yes,non_senior,single,none,active_line,paperless,DSL_Two year,Electronic check_Yes,3.0,0,4,very_long,high,57.74,1.06,0,very_long_Two year_Electronic check,base,CCNP_base,2811
0,4608-LCIMN,Month-to-month,No,44.65,DSL,No,No,No,369.15,Yes,Male,No,Yes,No,Yes,8,Bank transfer (automatic),0,No,No,non_senior,partnered,dependents,active_line,paper,DSL_Month-to-month,Bank transfer (automatic)_No,0.0,0,1,short,mid,46.14,4.96,2,short_Month-to-month_Bank transfer (automatic),base,CIMN_base,4345
0,1696-HXOWK,One year,Yes,99.14,Fiber optic,Yes,No,Yes,5598.54,No,Female,No,Yes,No,Yes,70,Mailed check,0,No,Yes,non_senior,partnered,none,active_line,paper,Fiber optic_One year,Mailed check_No,2.0,1,5,very_long,very_high,96.58,1.33,1,very_long_One year_Mailed check,base,XOWK_base,3838
0,6617-WLBQC,One year,No,81.85,Fiber optic,No,No,Yes,1810.85,Yes,Female,No,Yes,No,Yes,23,Credit card (automatic),0,No,Yes,non_senior,partnered,dependents,active_line,paper,Fiber optic_One year,Credit card (automatic)_No,1.0,0,3,mid,very_high,78.73,3.41,2,mid_One year_Credit card (automatic),base,LBQC_base,4320
0,1194-SPVSP,Month-to-month,No internet service,19.65,No,No internet service,No internet service,No,19.65,No,Male,No,Yes,No internet service,No,1,Bank transfer (automatic),0,No internet service,No internet service,non_senior,single,none,active_line,paper,No_Month-to-month,Bank transfer (automatic)_No,0.0,0,0,very_short,low,19.65,9.82,0,very_short_Month-to-month_Bank transfer (automatic),base,PVSP_base,7558
0,8049-WJCLQ,Month-to-month,No,60.2,DSL,Yes,Yes,No,563.5,Yes,Male,No,Yes,No,Yes,10,Mailed check,0,No,No,non_senior,partnered,dependents,active_line,paper,DSL_Month-to-month,Mailed check_No,1.0,1,3,short,high,56.35,5.47,2,short_Month-to-month_Mailed check,base,JCLQ_base,5494
0,2373-NTKOD,Month-to-month,No,66.25,DSL,Yes,No,No,546.45,No,Male,Yes,Yes,No,No,8,Electronic check,0,Yes,No,non_senior,single,none,active_line,paperless,DSL_Month-to-month,Electronic check_Yes,0.0,2,3,short,high,68.31,7.36,0,short_Month-to-month_Electronic check,base,TKOD_base,6383
0,4419-UJMUS,Two year,No,99.35,Fiber optic,Yes,No,Yes,6856.45,Yes,Male,Yes,Yes,Yes,Yes,69,Electronic check,0,Yes,No,non_senior,partnered,dependents,active_line,paperless,Fiber optic_Two year,Electronic check_Yes,1.0,2,5,very_long,very_high,99.37,1.42,2,very_long_Two year_Electronic check,base,JMUS_base,7535
0,8374-UULRV,Two year,Yes,86.05,DSL,Yes,No,Yes,6309.65,No,Male,No,Yes,Yes,No,72,Credit card (automatic),0,Yes,Yes,non_senior,single,none,active_line,paper,DSL_Two year,Credit card (automatic)_No,3.0,2,7,very_long,very_high,87.63,1.18,0,very_long_Two year_Credit card (automatic),base,ULRV_base,2567
0,7997-EASSD,One year,No,75.96,Fiber optic,No,No,Yes,5535.69,No,Female,Yes,Yes,Yes,Yes,63,Credit card (automatic),0,No,No,non_senior,partnered,none,active_line,paperless,Fiber optic_One year,Credit card (automatic)_Yes,1.0,0,3,very_long,very_high,78.81,1.27,1,very_long_One year_Credit card (automatic),base,ASSD_base,4902
1,1428-GTBJJ,Month-to-month,Yes,76.16,Fiber optic,No,No,No,874.78,No,Male,Yes,Yes,No,No,11,Electronic check,0,No,No,non_senior,single,none,active_line,paperless,Fiber optic_Month-to-month,Electronic check_Yes,1.0,0,2,short,high,74.98,6.21,0,short_Month-to-month_Electronic check,base,TBJJ_base,5301
0,7244-KXYZN,One year,No internet service,20.45,No,No internet service,No internet service,No,527.35,No,Female,No,Yes,No internet service,No,24,Credit card (automatic),0,No internet service,No internet service,non_senior,single,none,active_line,paper,No_One year,Credit card (automatic)_No,0.0,0,0,long,lower_mid,21.97,0.82,0,long_One year_Credit card (automatic),base,XYZN_base,4966
0,3370-GQEAL,Month-to-month,No,85.45,Fiber optic,Yes,No,Yes,2509.95,Yes,Male,No,Yes,No,Yes,30,Electronic check,0,No,No,non_senior,partnered,dependents,active_line,paper,Fiber optic_Month-to-month,Electronic check_No,0.0,1,3,long,very_high,83.66,2.76,2,long_Month-to-month_Electronic check,base,QEAL_base,1198
1,2984-MIIZL,Month-to-month,No,74.8,Fiber optic,No,Yes,No,321.9,No,Male,Yes,Yes,No,No,4,Bank transfer (automatic),0,No,No,non_senior,single,none,active_line,paperless,Fiber optic_Month-to-month,Bank transfer (automatic)_Yes,1.0,0,2,short,high,80.47,14.96,0,short_Month-to-month_Bank transfer (automatic),base,IIZL_base,6387
0,7577-SWIFR,Month-to-month,No,89.25,Fiber optic,Yes,No,No,89.25,No,Male,Yes,Yes,No,No,1,Electronic check,0,Yes,No,non_senior,single,none,active_line,paperless,Fiber optic_Month-to-month,Electronic check_Yes,0.0,2,3,very_short,very_high,89.25,44.62,0,very_short_Month-to-month_Electronic check,base,WIFR_base,6780
1,7503-QQRVF,Month-to-month,Yes,74.3,Fiber optic,No,No,No,1178.25,No,Male,Yes,Yes,No,Yes,16,Credit card (automatic),1,No,No,senior,partnered,none,active_line,paperless,Fiber optic_Month-to-month,Credit card (automatic)_Yes,1.0,0,2,mid,high,73.64,4.37,1,mid_Month-to-month_Credit card (automatic),base,QRVF_base,4140
0,9867-XOBQA,Two year,Yes,53.15,DSL,Yes,Yes,No phone service,1183.2,Yes,Female,No,No,Yes,No,21,Mailed check,0,No,Yes,non_senior,single,dependents,no_line,paper,DSL_Two year,Mailed check_No,4.0,1,7,mid,mid,56.34,2.42,1,mid_Two year_Mailed check,base,OBQA_base,2413
0,0839-JTCUD,Two year,Yes,89.9,DSL,Yes,Yes,Yes,5958.85,Yes,Female,No,Yes,Yes,Yes,66,Credit card (automatic),0,Yes,Yes,non_senior,partnered,dependents,active_line,paper,DSL_Two year,Credit card (automatic)_No,4.0,2,8,very_long,very_high,90.29,1.34,2,very_long_Two year_Credit card (automatic),base,TCUD_base,3055
0,2486-WYVVE,One year,No,79.3,DSL,Yes,Yes,Yes,2484.0,No,Male,Yes,Yes,Yes,Yes,31,Mailed check,0,Yes,No,non_senior,partnered,none,active_line,paperless,DSL_One year,Mailed check_Yes,2.0,2,6,long,high,80.13,2.48,1,long_One year_Mailed check,base,YVVE_base,3246
0,6719-OXYBR,Month-to-month,No,85.3,Fiber optic,Yes,Yes,No,1219.85,No,Male,No,Yes,No,No,15,Electronic check,0,No,No,non_senior,single,none,active_line,paper,Fiber optic_Month-to-month,Electronic check_No,1.0,1,3,mid,very_high,81.32,5.33,0,mid_Month-to-month_Electronic check,base,XYBR_base,4049
0,1550-EENBN,Month-to-month,Yes,104.35,Fiber optic,Yes,No,Yes,3205.6,No,Female,No,Yes,No,No,31,Electronic check,0,Yes,Yes,non_senior,single,none,active_line,paper,Fiber optic_Month-to-month,Electronic check_No,2.0,2,6,long,very_high,103.41,3.26,0,long_Month-to-month_Electronic check,base,ENBN_base,354
0,4955-VCWBI,One year,No internet service,20.74,No,No internet service,No internet service,No,821.99,Yes,Female,No,Yes,No internet service,Yes,43,Mailed check,0,No internet service,No internet service,non_senior,partnered,dependents,active_line,paper,No_One year,Mailed check_No,0.0,0,0,long,low,19.02,0.45,2,long_One year_Mailed check,shadow,CWBI_shadow,5417
0,0336-KXKFK,Two year,No,61.2,DSL,Yes,Yes,No phone service,4390.25,No,Male,Yes,No,Yes,No,72,Credit card (automatic),0,Yes,Yes,non_senior,single,none,no_line,paperless,DSL_Two year,Credit card (automatic)_Yes,3.0,2,7,very_long,high,60.98,0.84,0,very_long_Two year_Credit card (automatic),base,XKFK_base,7251
0,8757-TFHHJ,Month-to-month,No,49.8,DSL,No,No,No,49.8,No,Male,Yes,Yes,No,No,1,Credit card (automatic),0,No,Yes,non_senior,single,none,active_line,paperless,DSL_Month-to-month,Credit card (automatic)_Yes,1.0,0,2,very_short,mid,49.8,24.9,0,very_short_Month-to-month_Credit card (automatic),base,FHHJ_base,6439
0,5602-BVFMK,One year,No internet service,16.95,No,No internet service,No internet service,No,280.91,No,Female,No,Yes,No internet service,No,13,Mailed check,0,No internet service,No internet service,non_senior,single,none,active_line,paper,No_One year,Mailed check_No,0.0,0,0,mid,low,19.06,1.48,0,mid_One year_Mailed check,base,VFMK_base,2995
0,8091-TTVAX,One year,No,100.35,Fiber optic,Yes,Yes,Yes,5681.1,No,Male,No,Yes,No,Yes,58,Credit card (automatic),0,Yes,No,non_senior,partnered,none,active_line,paper,Fiber optic_One year,Credit card (automatic)_No,1.0,2,5,very_long,very_high,97.95,1.7,1,very_long_One year_Credit card (automatic),base,TVAX_base,1826
1,9250-WYPLL,Month-to-month,No,75.55,Fiber optic,No,No,Yes,413.65,No,Female,No,Yes,No,No,5,Electronic check,0,No,No,non_senior,single,none,active_line,paper,Fiber optic_Month-to-month,Electronic check_No,0.0,0,2,short,high,82.73,12.59,0,short_Month-to-month_Electronic check,base,YPLL_base,5934
0,0123-CRBRT,Two year,Yes,88.1,DSL,Yes,Yes,Yes,5526.75,Yes,Female,No,Yes,Yes,Yes,61,Mailed check,0,Yes,Yes,non_senior,partnered,dependents,active_line,paper,DSL_Two year,Mailed check_No,4.0,2,8,very_long,very_high,90.6,1.42,2,very_long_Two year_Mailed check,base,RBRT_base,2646
0,4785-NKHCX,Month-to-month,No internet service,20.05,No,No internet service,No internet service,No,94.15,No,Male,No,Yes,No internet service,No,5,Bank transfer (automatic),1,No internet service,No internet service,senior,single,none,active_line,paper,No_Month-to-month,Bank transfer (automatic)_No,0.0,0,0,short,lower_mid,18.83,3.34,0,short_Month-to-month_Bank transfer (automatic),base,KHCX_base,5284
0,4000-VGMQP,One year,Yes,78.95,DSL,Yes,Yes,Yes,2862.55,Yes,Male,No,Yes,No,Yes,38,Credit card (automatic),0,Yes,No,non_senior,partnered,dependents,active_line,paper,DSL_One year,Credit card (automatic)_No,2.0,2,6,long,high,75.33,2.02,2,long_One year_Credit card (automatic),base,GMQP_base,982
0,8232-CTLKO,Two year,No,59.75,DSL,Yes,No,No,3996.8,Yes,Female,Yes,Yes,No,Yes,66,,0,No,Yes,non_senior,partnered,dependents,active_line,paperless,DSL_Two year,Electronic check_Yes,,1,3,very_long,high,60.56,0.89,2,very_long_Two year_Electronic check,base,TLKO_base,6841
0,4114-QMKVN,One year,Yes,68.75,DSL,No,No,Yes,3815.4,Yes,Female,No,Yes,No,Yes,56,Bank transfer (automatic),0,Yes,Yes,non_senior,partnered,dependents,active_line,paper,DSL_One year,Bank transfer (automatic)_No,2.0,1,5,very_long,high,68.13,1.21,2,very_long_One year_Bank transfer (automatic),base,MKVN_base,5426
0,3258-ZKPAI,Two year,Yes,116.6,Fiber optic,Yes,Yes,Yes,8337.45,Yes,Male,Yes,Yes,Yes,Yes,72,Bank transfer (automatic),0,Yes,Yes,non_senior,partnered,dependents,active_line,paperless,Fiber optic_Two year,Bank transfer (automatic)_Yes,4.0,2,8,very_long,very_high,115.8,1.6,2,very_long_Two year_Bank transfer (automatic),base,KPAI_base,665
0,9163-GHAYE,Month-to-month,Yes,48.85,DSL,No,No,No,736.8,No,Female,No,Yes,No,No,15,Electronic check,0,No,No,non_senior,single,none,active_line,paper,DSL_Month-to-month,Electronic check_No,1.0,0,2,mid,mid,49.12,3.05,0,mid_Month-to-month_Electronic check,base,HAYE_base,7768
0,9467-ROOLM,Month-to-month,No internet service,19.05,No,No internet service,No internet service,No,461.3,No,Female,No,Yes,No internet service,No,25,Mailed check,0,No internet service,No internet service,non_senior,single,none,active_line,paper,No_Month-to-month,Mailed check_No,0.0,0,0,long,low,18.45,0.73,0,long_Month-to-month_Mailed check,base,OOLM_base,2598
0,4584-LBNMK,One year,No internet service,24.7,No,No internet service,No internet service,Yes,1174.35,No,Male,No,Yes,No internet service,Yes,45,Credit card (automatic),1,No internet service,No internet service,senior,partnered,none,active_line,paper,No_One year,Credit card (automatic)_No,0.0,0,1,long,lower_mid,26.1,0.54,1,long_One year_Credit card (automatic),base,BNMK_base,858
1,0727-BMPLR,One year,No,100.0,Fiber optic,Yes,Yes,Yes,5509.3,No,Female,Yes,Yes,No,No,55,Electronic check,1,Yes,No,senior,single,none,active_line,paperless,Fiber optic_One year,Electronic check_Yes,1.0,2,5,very_long,very_high,100.17,1.79,0,very_long_One year_Electronic check,base,MPLR_base,2143
1,5624-BQSSA,Month-to-month,No internet service,20.95,No,No internet service,No internet service,No,20.95,No,Female,No,Yes,No internet service,No,1,Mailed check,0,No internet service,No internet service,non_senior,single,none,active_line,paper,No_Month-to-month,Mailed check_No,0.0,0,0,very_short,lower_mid,20.95,10.48,0,very_short_Month-to-month_Mailed check,base,QSSA_base,1918
0,6685-GBWJZ,One year,Yes,70.8,DSL,Yes,No,No,4448.8,No,Male,No,Yes,Yes,Yes,63,Credit card (automatic),0,No,Yes,non_senior,partnered,none,active_line,paper,DSL_One year,Credit card (automatic)_No,3.0,1,5,very_long,high,70.62,1.11,1,very_long_One year_Credit card (automatic),base,BWJZ_base,5320
1,8972-HJWNV,Month-to-month,No,84.55,Fiber optic,No,No,Yes,646.85,No,Female,Yes,Yes,No,Yes,7,Electronic check,1,Yes,No,senior,partnered,none,active_line,paperless,Fiber optic_Month-to-month,Electronic check_Yes,0.0,1,3,short,very_high,92.41,10.57,1,short_Month-to-month_Electronic check,base,JWNV_base,89
1,2774-LVQUS,Month-to-month,No,83.05,Fiber optic,No,Yes,Yes,1258.3,No,Female,Yes,Yes,Yes,Yes,15,Electronic check,1,No,No,senior,partnered,none,active_line,paperless,Fiber optic_Month-to-month,Electronic check_Yes,2.0,0,4,mid,very_high,83.89,5.19,1,mid_Month-to-month_Electronic check,base,VQUS_base,5737
0,7860-UXCRM,Two year,Yes,77.65,DSL,Yes,Yes,No,5137.41,Yes,Male,No,Yes,Yes,Yes,62,Credit card (automatic),0,No,Yes,non_senior,partnered,dependents,active_line,paper,DSL_Two year,Credit card (automatic)_No,4.0,1,6,very_long,high,74.2,1.16,2,very_long_Two year_Credit card (automatic),shadow,XCRM_shadow,3863
0,7169-YWAMK,Two year,Yes,68.4,DSL,Yes,No,No,4855.35,Yes,Male,No,Yes,Yes,Yes,72,Bank transfer (automatic),0,No,Yes,non_senior,partnered,dependents,active_line,paper,DSL_Two year,Bank transfer (automatic)_No,3.0,1,5,very_long,high,67.44,0.94,2,very_long_Two year_Bank transfer (automatic),base,WAMK_base,4876
0,9208-OLGAQ,Month-to-month,No,84.95,Fiber optic,No,Yes,No,1443.65,No,Female,Yes,Yes,No,No,18,Electronic check,1,Yes,No,senior,single,none,active_line,paperless,Fiber optic_Month-to-month,Electronic check_Yes,1.0,1,3,mid,very_high,80.2,4.47,0,mid_Month-to-month_Electronic check,base,LGAQ_base,7308
0,4291-YZODP,One year,No internet service,20.05,No,No internet service,No internet service,No,96.8,Yes,Female,No,Yes,No internet service,No,7,Mailed check,0,No internet service,No internet service,non_senior,single,dependents,active_line,paper,No_One year,Mailed check_No,0.0,0,0,short,lower_mid,13.83,2.51,1,short_One year_Mailed check,base,ZODP_base,128
0,1139-WUOAH,Two year,No,53.47,DSL,Yes,Yes,No phone service,2676.5,No,Male,No,No,Yes,No,59,Credit card (automatic),1,Yes,No,non_senior,single,none,no_line,paper,DSL_Two year,Credit card (automatic)_No,2.0,2,6,very_long,mid,54.21,0.92,0,very_long_Two year_Credit card (automatic),shadow,UOAH_shadow,7120
1,3627-FCRDW,Month-to-month,No,71.0,Fiber optic,No,No,No,672.55,No,Female,No,Yes,No,No,9,Electronic check,0,No,No,non_senior,single,none,active_line,paper,Fiber optic_Month-to-month,Electronic check_No,0.0,0,1,short,high,74.73,7.1,0,short_Month-to-month_Electronic check,base,CRDW_base,6406
